Cluster,CourseID,Enrollments,CourseName,CourseCategory,CourseType,CourseLevel,CoursePrice,CourseDuration,CourseRating,UserID
3,CR00001,109,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U02583
3,CR00026,100,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,U02583
1,CR00035,16,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U02584
1,CR00038,6,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U02584
1,CR00017,58,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U02584
1,CR00055,64,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U02584
1,CR00001,2,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U02584
1,CR00035,16,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U02585
1,CR00038,6,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U02585
1,CR00017,58,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U02585
1,CR00055,64,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U02585
1,CR00001,2,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U02585
0,CR00035,55,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U02586
0,CR00038,11,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U02586
0,CR00017,4,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U02586
0,CR00001,5,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U02586
0,CR00055,2,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U02586
2,CR00035,5,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U02587
2,CR00038,37,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U02587
2,CR00017,2,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U02587
2,CR00001,48,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U02587
2,CR00055,2,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U02587
2,CR00035,5,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U02588
2,CR00038,37,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U02588
2,CR00017,2,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U02588
2,CR00001,48,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U02588
2,CR00055,2,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U02588
1,CR00035,16,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U02589
1,CR00038,6,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U02589
1,CR00017,58,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U02589
1,CR00055,64,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U02589
1,CR00001,2,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U02589
2,CR00035,5,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U02590
2,CR00038,37,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U02590
2,CR00017,2,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U02590
2,CR00001,48,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U02590
2,CR00055,2,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U02590
0,CR00035,55,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U02591
0,CR00038,11,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U02591
0,CR00017,4,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U02591
0,CR00001,5,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U02591
0,CR00055,2,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U02591
2,CR00038,37,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U02592
2,CR00017,2,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U02592
2,CR00055,2,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U02592
2,CR00026,12,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,U02592
2,CR00016,2,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,U02592
3,CR00038,104,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U02593
3,CR00017,94,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U02593
3,CR00055,110,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U02593
3,CR00001,109,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U02593
3,CR00026,100,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,U02593
2,CR00035,5,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U02594
2,CR00038,37,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U02594
2,CR00017,2,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U02594
2,CR00001,48,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U02594
2,CR00055,2,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U02594
1,CR00035,16,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U02595
1,CR00038,6,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U02595
1,CR00017,58,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U02595
1,CR00055,64,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U02595
1,CR00001,2,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U02595
1,CR00035,16,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U02596
1,CR00038,6,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U02596
1,CR00017,58,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U02596
1,CR00055,64,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U02596
1,CR00001,2,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U02596
1,CR00035,16,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U02597
1,CR00038,6,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U02597
1,CR00017,58,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U02597
1,CR00001,2,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U02597
1,CR00026,14,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,U02597
0,CR00035,55,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U02598
0,CR00038,11,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U02598
0,CR00017,4,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U02598
0,CR00001,5,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U02598
0,CR00055,2,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U02598
1,CR00035,16,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U02599
1,CR00038,6,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U02599
1,CR00017,58,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U02599
1,CR00055,64,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U02599
1,CR00001,2,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U02599
1,CR00035,16,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U02600
1,CR00038,6,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U02600
1,CR00017,58,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U02600
1,CR00055,64,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U02600
1,CR00001,2,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U02600
0,CR00035,55,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U02601
0,CR00038,11,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U02601
0,CR00017,4,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U02601
0,CR00001,5,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U02601
0,CR00055,2,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U02601
3,CR00038,104,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U02602
3,CR00017,94,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U02602
3,CR00055,110,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U02602
3,CR00001,109,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U02602
3,CR00026,100,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,U02602
0,CR00038,11,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U02603
0,CR00017,4,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U02603
0,CR00001,5,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U02603
0,CR00055,2,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U02603
0,CR00026,46,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,U02603
0,CR00035,55,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U02604
0,CR00038,11,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U02604
0,CR00017,4,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U02604
0,CR00001,5,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U02604
0,CR00055,2,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U02604
3,CR00038,104,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U02605
3,CR00055,110,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U02605
3,CR00001,109,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U02605
3,CR00026,100,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,U02605
3,CR00036,113,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,U02605
1,CR00035,16,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U02606
1,CR00038,6,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U02606
1,CR00017,58,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U02606
1,CR00055,64,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U02606
1,CR00001,2,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U02606
0,CR00035,55,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U02607
0,CR00038,11,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U02607
0,CR00017,4,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U02607
0,CR00001,5,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U02607
0,CR00055,2,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U02607
0,CR00035,55,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U02608
0,CR00038,11,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U02608
0,CR00017,4,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U02608
0,CR00001,5,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U02608
0,CR00055,2,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U02608
1,CR00035,16,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U02609
1,CR00038,6,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U02609
1,CR00017,58,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U02609
1,CR00055,64,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U02609
1,CR00001,2,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U02609
0,CR00035,55,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U02610
0,CR00038,11,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U02610
0,CR00017,4,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U02610
0,CR00001,5,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U02610
0,CR00055,2,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U02610
0,CR00035,55,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U02611
0,CR00038,11,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U02611
0,CR00017,4,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U02611
0,CR00001,5,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U02611
0,CR00055,2,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U02611
3,CR00035,103,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U02612
3,CR00038,104,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U02612
3,CR00017,94,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U02612
3,CR00055,110,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U02612
3,CR00001,109,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U02612
1,CR00035,16,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U02613
1,CR00038,6,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U02613
1,CR00017,58,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U02613
1,CR00055,64,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U02613
1,CR00001,2,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U02613
3,CR00035,103,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U02614
3,CR00038,104,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U02614
3,CR00001,109,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U02614
3,CR00016,99,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,U02614
3,CR00036,113,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,U02614
0,CR00035,55,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U02615
0,CR00038,11,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U02615
0,CR00017,4,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U02615
0,CR00001,5,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U02615
0,CR00055,2,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U02615
3,CR00035,103,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U02616
3,CR00038,104,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U02616
3,CR00055,110,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U02616
3,CR00001,109,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U02616
3,CR00026,100,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,U02616
2,CR00035,5,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U02617
2,CR00038,37,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U02617
2,CR00017,2,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U02617
2,CR00001,48,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U02617
2,CR00055,2,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U02617
0,CR00035,55,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U02618
0,CR00038,11,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U02618
0,CR00017,4,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U02618
0,CR00001,5,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U02618
0,CR00055,2,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U02618
1,CR00035,16,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U02619
1,CR00038,6,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U02619
1,CR00017,58,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U02619
1,CR00055,64,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U02619
1,CR00001,2,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U02619
1,CR00035,16,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U02620
1,CR00038,6,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U02620
1,CR00017,58,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U02620
1,CR00055,64,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U02620
1,CR00001,2,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U02620
0,CR00035,55,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U02621
0,CR00038,11,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U02621
0,CR00017,4,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U02621
0,CR00001,5,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U02621
0,CR00055,2,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U02621
0,CR00038,11,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U02622
0,CR00017,4,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U02622
0,CR00001,5,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U02622
0,CR00055,2,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U02622
0,CR00026,46,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,U02622
3,CR00035,103,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U02623
3,CR00038,104,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U02623
3,CR00017,94,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U02623
3,CR00001,109,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U02623
3,CR00026,100,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,U02623
2,CR00035,5,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U02624
2,CR00038,37,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U02624
2,CR00017,2,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U02624
2,CR00001,48,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U02624
2,CR00055,2,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U02624
1,CR00035,16,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U02625
1,CR00038,6,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U02625
1,CR00017,58,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U02625
1,CR00055,64,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U02625
1,CR00001,2,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U02625
1,CR00038,6,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U02626
1,CR00017,58,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U02626
1,CR00055,64,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U02626
1,CR00001,2,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U02626
1,CR00026,14,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,U02626
0,CR00035,55,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U02627
0,CR00038,11,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U02627
0,CR00017,4,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U02627
0,CR00001,5,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U02627
0,CR00055,2,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U02627
2,CR00035,5,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U02628
2,CR00038,37,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U02628
2,CR00017,2,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U02628
2,CR00001,48,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U02628
2,CR00055,2,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U02628
1,CR00035,16,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U02629
1,CR00038,6,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U02629
1,CR00017,58,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U02629
1,CR00001,2,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U02629
1,CR00026,14,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,U02629
3,CR00035,103,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U02630
3,CR00038,104,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U02630
3,CR00055,110,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U02630
3,CR00001,109,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U02630
3,CR00026,100,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,U02630
0,CR00035,55,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U02631
0,CR00038,11,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U02631
0,CR00017,4,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U02631
0,CR00001,5,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U02631
0,CR00055,2,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U02631
0,CR00035,55,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U02632
0,CR00038,11,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U02632
